[0xff5e1ec7, nil]
[0x00000000, nil]
[0xe4f25387, nil]
[0xbad4790b, nil]
[0x95d89b41, nil]
[0x6352211e, nil]
[0xe7a2813d, nil]
[0x8189ea03, nil]
[0x3be6d536, nil]
[0x95ea7b3, nil]
[0xbf1792b3, nil]
[0xa22cb465, nil]
[0x6d4e92a9, nil]
[0x1ffc9a7, nil]
[0xe4f25387, [0x4d2, nil]]
[0xe985e9c5, nil]
[0x8204e572, nil]
[0x40adac5f, nil]
[0x18160ddd, nil]
[0xbad4790b, [0x473, nil]]
[0x95d89b41, [0x41f, nil]]
[0x6352211e, [0x377, nil]]
[0xbfc206ed, nil]
[0xa7d6c42a, nil]
[0x704b6c02, nil]
[0x6fdde03, nil]
[0xe7a2813d, [0x4e5, nil]]
[0x8189ea03, [0x3d6, nil]]
[0x3be6d536, [0x316, nil]]
[0x95ea7b3, [0x2c0, nil]]
[0xfc6f9468, nil]
[0x8e499bcf, nil]
[0x42842e0e, nil]
[0x1d6a8b4a, nil]
[0xbf1792b3, [0x486, nil]]
[0xa22cb465, [0x427, nil]]
[0x6d4e92a9, [0x38a, nil]]
[0x1ffc9a7, [0x242, nil]]
[0xc6583449, nil]
[0xb1521e08, nil]
[0x70a08231, nil]
[0x81812fc, nil]
[0xe985e9c5, [0x4f8, nil]]
[0x8204e572, [0x3e9, nil]]
[0x40adac5f, [0x329, nil]]
[0x18160ddd, [0x2d5, nil]]
[0xfeb3d3d6, nil]
[0x8e4f860b, nil]
[0x466f6876, nil]
[0x23b872dd, nil]
[0xbfc206ed, [0x499, nil]]
[0xa7d6c42a, [0x43a, nil]]
[0x704b6c02, [0x39d, nil]]
[0x6fdde03, [0x26b, nil]]
[0xcb5085cb, nil]
[0xb88d4fde, nil]
[0x7e6ed924, nil]
[0x93357cf, nil]
[0x95ea7b3, [0x1b86, [0x2c0, nil]]]
[0xa7d6c42a, [0x184a, [0x1413, [0xdfe, [0x1c8b, [0x43a, nil]]]]]]
[0xa7d6c42a, [0x1833, [0x1413, [0xdfe, [0x1c8b, [0x43a, nil]]]]]]
[0x23b872dd, [0x921, [0x1a98, [0x2f0, nil]]]]
[0xbf1792b3, [0xfa2, [0x1c8b, [0x486, nil]]]]
[0xbad4790b, [0x141d, [0xf06, [0x1c8b, [0x473, nil]]]]]
[0x23b872dd, [0x938, [0x1a98, [0x2f0, nil]]]]
[0xe4f25387, [0xbc9, [0x115b, [0x1c8b, [0x4d2, nil]]]]]
[0x42842e0e, [0x1579, [0x9ca, [0x1a98, [0x33c, nil]]]]]
[0xc6583449, [0x1413, [0x1078, [0x1c30, [0x4ac, nil]]]]]
[0xe7a2813d, [0x184a, [0x1413, [0x11fb, [0x1c30, [0x4e5, nil]]]]]]
[0xe7a2813d, [0x1833, [0x1413, [0x11fb, [0x1c30, [0x4e5, nil]]]]]]
[0x1d6a8b4a, [0x134c, [0x79c, [0x1bbe, [0x2dd, nil]]]]]
[0xb88d4fde, [0x14de, [0xe6a, [0x1b30, [0x460, nil]]]]]
[0xbad4790b, [0x1990, [0x141d, [0xf06, [0x1c8b, [0x473, nil]]]]]]
[0xbad4790b, [0x1979, [0x141d, [0xf06, [0x1c8b, [0x473, nil]]]]]]
[0x23b872dd, [0x13f2, [0x938, [0x1a98, [0x2f0, nil]]]]]
[0xbf1792b3, [0xbc9, [0xfa2, [0x1c8b, [0x486, nil]]]]]
[0x42842e0e, [0x13f2, [0x1579, [0x9ca, [0x1a98, [0x33c, nil]]]]]]
[0xcb5085cb, [0x134c, [0x112b, [0x1bbe, [0x4bf, nil]]]]]
[0xc6583449, [0x184a, [0x1413, [0x1078, [0x1c30, [0x4ac, nil]]]]]]
[0xc6583449, [0x1833, [0x1413, [0x1078, [0x1c30, [0x4ac, nil]]]]]]
[0xb88d4fde, [0x1514, [0xe6a, [0x1b30, [0x460, nil]]]]]
[0xb88d4fde, [0x154f, [0xe6a, [0x1b30, [0x460, nil]]]]]
[0xe4f25387, [0x116b, [0x1c8b, [0x4d2, nil]]]]
[0x23b872dd, [0x1413, [0x938, [0x1a98, [0x2f0, nil]]]]]
[0x42842e0e, [0x1413, [0x1579, [0x9ca, [0x1a98, [0x33c, nil]]]]]]
[0x1d6a8b4a, [0x13a6, [0x79c, [0x1bbe, [0x2dd, nil]]]]]
[0xbf1792b3, [0xc2d, [0xbc9, [0xfa2, [0x1c8b, [0x486, nil]]]]]]
[0xb88d4fde, [0x1579, [0xe6a, [0x1b30, [0x460, nil]]]]]
[0xa7d6c42a, [0x141d, [0xdfe, [0x1c8b, [0x43a, nil]]]]]
[0xcb5085cb, [0x13a6, [0x112b, [0x1bbe, [0x4bf, nil]]]]]
[0xe4f25387, [0x1d2c, [0x116b, [0x1c8b, [0x4d2, nil]]]]]
[0xbf1792b3, [0xfb2, [0x1c8b, [0x486, nil]]]]
[0x23b872dd, [0x184a, [0x1413, [0x938, [0x1a98, [0x2f0, nil]]]]]]
[0x23b872dd, [0x1833, [0x1413, [0x938, [0x1a98, [0x2f0, nil]]]]]]
[0x42842e0e, [0x184a, [0x1413, [0x1579, [0x9ca, [0x1a98, [0x33c, nil]]]]]]]
[0x42842e0e, [0x1833, [0x1413, [0x1579, [0x9ca, [0x1a98, [0x33c, nil]]]]]]]
[0x1d6a8b4a, [0x17ba, [0x13a6, [0x79c, [0x1bbe, [0x2dd, nil]]]]]]
[0xe7a2813d, [0x141d, [0x11fb, [0x1c30, [0x4e5, nil]]]]]
[0xb88d4fde, [0x13f2, [0x1579, [0xe6a, [0x1b30, [0x460, nil]]]]]]
[0xbad4790b, [0xf10, [0x1c8b, [0x473, nil]]]]
[0xa7d6c42a, [0x1990, [0x141d, [0xdfe, [0x1c8b, [0x43a, nil]]]]]]
[0xa7d6c42a, [0x1979, [0x141d, [0xdfe, [0x1c8b, [0x43a, nil]]]]]]
[0x1d6a8b4a, [0x7a9, [0x1bbe, [0x2dd, nil]]]]
[0xcb5085cb, [0x17ba, [0x13a6, [0x112b, [0x1bbe, [0x4bf, nil]]]]]]
[0xbf1792b3, [0x1ce9, [0xfb2, [0x1c8b, [0x486, nil]]]]]
[0xc6583449, [0x141d, [0x1078, [0x1c30, [0x4ac, nil]]]]]
[0xe7a2813d, [0x1990, [0x141d, [0x11fb, [0x1c30, [0x4e5, nil]]]]]]
[0xe7a2813d, [0x1979, [0x141d, [0x11fb, [0x1c30, [0x4e5, nil]]]]]]
[0xb88d4fde, [0x1413, [0x1579, [0xe6a, [0x1b30, [0x460, nil]]]]]]
[0x1d6a8b4a, [0x165e, [0x17ba, [0x13a6, [0x79c, [0x1bbe, [0x2dd, nil]]]]]]]
[0xe4f25387, [0x1d4b, [0x116b, [0x1c8b, [0x4d2, nil]]]]]
[0xc6583449, [0x1990, [0x141d, [0x1078, [0x1c30, [0x4ac, nil]]]]]]
[0xc6583449, [0x1979, [0x141d, [0x1078, [0x1c30, [0x4ac, nil]]]]]]
[0xcb5085cb, [0x165e, [0x17ba, [0x13a6, [0x112b, [0x1bbe, [0x4bf, nil]]]]]]]
[0xb88d4fde, [0x184a, [0x1413, [0x1579, [0xe6a, [0x1b30, [0x460, nil]]]]]]]
[0xb88d4fde, [0x1833, [0x1413, [0x1579, [0xe6a, [0x1b30, [0x460, nil]]]]]]]
[0x1d6a8b4a, [0x1979, [0x165e, [0x17ba, [0x13a6, [0x79c, [0x1bbe, [0x2dd, nil]]]]]]]]
[0x1d6a8b4a, [0x1990, [0x165e, [0x17ba, [0x13a6, [0x79c, [0x1bbe, [0x2dd, nil]]]]]]]]
[0x23b872dd, [0x141d, [0x938, [0x1a98, [0x2f0, nil]]]]]
[0xbf1792b3, [0x1cfb, [0xfb2, [0x1c8b, [0x486, nil]]]]]
[0x42842e0e, [0x141d, [0x1579, [0x9ca, [0x1a98, [0x33c, nil]]]]]]
[0xcb5085cb, [0x1979, [0x165e, [0x17ba, [0x13a6, [0x112b, [0x1bbe, [0x4bf, nil]]]]]]]]
[0xcb5085cb, [0x1990, [0x165e, [0x17ba, [0x13a6, [0x112b, [0x1bbe, [0x4bf, nil]]]]]]]]
[0x23b872dd, [0x1990, [0x141d, [0x938, [0x1a98, [0x2f0, nil]]]]]]
[0x23b872dd, [0x1979, [0x141d, [0x938, [0x1a98, [0x2f0, nil]]]]]]
[0x42842e0e, [0x1990, [0x141d, [0x1579, [0x9ca, [0x1a98, [0x33c, nil]]]]]]]
[0x42842e0e, [0x1979, [0x141d, [0x1579, [0x9ca, [0x1a98, [0x33c, nil]]]]]]]
[0xe4f25387, [0x1d6e, [0x116b, [0x1c8b, [0x4d2, nil]]]]]
[0xbf1792b3, [0x1d0f, [0xfb2, [0x1c8b, [0x486, nil]]]]]
[0xb88d4fde, [0x141d, [0x1579, [0xe6a, [0x1b30, [0x460, nil]]]]]]
[0xb88d4fde, [0x1990, [0x141d, [0x1579, [0xe6a, [0x1b30, [0x460, nil]]]]]]]
[0xb88d4fde, [0x1979, [0x141d, [0x1579, [0xe6a, [0x1b30, [0x460, nil]]]]]]]
[0x42842e0e, [0x1583, [0x9ca, [0x1a98, [0x33c, nil]]]]]
[0x42842e0e, [0x1592, [0x9ca, [0x1a98, [0x33c, nil]]]]]
[0x42842e0e, [0x1db8, [0x1592, [0x9ca, [0x1a98, [0x33c, nil]]]]]]
[0xb88d4fde, [0x1583, [0xe6a, [0x1b30, [0x460, nil]]]]]
[0x42842e0e, [0x1cbd, [0x1db8, [0x1592, [0x9ca, [0x1a98, [0x33c, nil]]]]]]]
[0xb88d4fde, [0x1592, [0xe6a, [0x1b30, [0x460, nil]]]]]
[0xb88d4fde, [0x1db8, [0x1592, [0xe6a, [0x1b30, [0x460, nil]]]]]]
[0xb88d4fde, [0x1cbd, [0x1db8, [0x1592, [0xe6a, [0x1b30, [0x460, nil]]]]]]]
[0x42842e0e, [0x15f4, [0x9ca, [0x1a98, [0x33c, nil]]]]]
[0x42842e0e, [0x1c6f, [0x15f4, [0x9ca, [0x1a98, [0x33c, nil]]]]]]
[0xb88d4fde, [0x15f4, [0xe6a, [0x1b30, [0x460, nil]]]]]
[0xb88d4fde, [0x1c6f, [0x15f4, [0xe6a, [0x1b30, [0x460, nil]]]]]]
[0x95d89b41, [0x2e129, nil]]
[0x18160ddd, [0x2ddf1, nil]]
[0xfc6f9468, [0x2e318, nil]]
[0x8e499bcf, [0x2e081, nil]]
[0x8e4f860b, [0x2e0ad, nil]]
[0x466f6876, [0x2df0f, nil]]
[0x6fdde03, [0x2dcd4, nil]]
[0x95d89b41, [0x1e5d, [0x2e129, nil]]]
[0x8189ea03, [0x2e029, nil]]
[0x3be6d536, [0x2de96, nil]]
[0x6d4e92a9, [0x2df8f, nil]]
[0x6fdde03, [0x1e5d, [0x2dcd4, nil]]]
[0x95d89b41, [0x1cbd, [0x1e5d, [0x2e129, nil]]]]
[0x6352211e, [0x2df63, nil]]
[0x40adac5f, [0x2dec2, nil]]
[0xbfc206ed, [0x2e226, nil]]
[0x1ffc9a7, [0x2eb0e, [0x242, nil]]]
[0x704b6c02, [0x2ea94, [0x39d, nil]]]
[0xa22cb465, [0x2eae4, [0x427, nil]]]
[0x6fdde03, [0x1cbd, [0x1e5d, [0x2dcd4, nil]]]]
[0xb1521e08, [0x2ea94, [0x44d, nil]]]
[0x70a08231, [0x2ea94, [0x3b0, nil]]]
[0x93357cf, [0x2dd7c, nil]]
[0x7e6ed924, [0x2ea94, [0x3c3, nil]]]
[0x81812fc, [0x2dd28, nil]]
[0x8204e572, [0x2e055, nil]]
[0x4fac7e41, [0x2ea94, [0x357, nil]]]
[0xa22cb465, [0xcdb, [0x2eae4, [0x427, nil]]]]
[0x704b6c02, [0xb15, [0x2ea94, [0x39d, nil]]]]
[0xb1521e08, [0xe31, [0x2ea94, [0x44d, nil]]]]
[0xe985e9c5, [0x2eaba, [0x4f8, nil]]]
[0x8fba8d5c, [0x2e0d9, nil]]
[0x70a08231, [0xb69, [0x2ea94, [0x3b0, nil]]]]
[0x1ffc9a7, [0x2dc80, nil]]
[0x7e6ed924, [0xb90, [0x2ea94, [0x3c3, nil]]]]
[0xfeb3d3d6, [0x2e344, nil]]
[0x8fba8d5c, [0x1e5d, [0x2e0d9, nil]]]
[0xe985e9c5, [0x2e2ec, nil]]
[0x2f745c59, [0x2de6a, nil]]
[0x70a08231, [0x2dfdc, nil]]
[0x8fba8d5c, [0x1cbd, [0x1e5d, [0x2e0d9, nil]]]]
[0xcb5085cb, [0x2e273, nil]]
[0x1d6a8b4a, [0x2de1d, nil]]
[0xe4f25387, [0x2e29f, nil]]
[0xe4f25387, [0x1e5d, [0x2e29f, nil]]]
[0xbf1792b3, [0x2e1fa, nil]]
[0xe4f25387, [0x1cbd, [0x1e5d, [0x2e29f, nil]]]]
[0xbf1792b3, [0x1e5d, [0x2e1fa, nil]]]
[0xbf1792b3, [0x1cbd, [0x1e5d, [0x2e1fa, nil]]]]
